x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
-74.063629569999989,4.63620566000003,248,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 49,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-09-05
-74.062335599999983,4.635664370000029,224,TV 3 X CL 49,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-12-12
-74.063589869999987,4.639733000000035,249,KR 9 X AV PABLO VI (AC 53),CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1980-01-13
-74.062936999999977,4.63955248000002,238,AV ALBERTO LLERAS CAMARGO (AK 7) X AV PABLO VI (AC 53),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1980-01-13
-74.06765919999998,4.644449700000052,319,KR 16 X AV GILBERTO ALZATE AVENDANO (AC 57),TEUSAQUILLO,VEHICULAR,SIN,1983-10-31
-74.077258529999938,4.699339800000075,515,KR 71 X AV PEPE SIERRA (AC 116),SUBA,VEHICULAR,SIN,1998-06-09
-74.076660889999971,4.699022090000028,510,KR 70H X AV PEPE SIERRA (AC 116),SUBA,VEHICULAR,SIN,1998-06-09
-74.069498389999978,4.698394070000063,358,AV DE LA CONSTITUCION (AK 70) X AV ALFREDO D BATEMAN (TV 60),SUBA,"VEHICULAR, PEATONAL",SIN,1983-05-25
-74.080064556999957,4.709844812000028,536,AV BOYACA (AK 72) X AV RODRIGO LARA BONILLA (AC 127),SUBA,VEHICULAR,SIN,1993-02-18
-74.078765504999978,4.711737822000032,528,AV BOYACA (AK 72) X CL 127A,SUBA,VEHICULAR,SIN,1998-04-20
-74.072081639999965,4.699558600000046,412,KR 70C X AV PEPE SIERRA (AC 116),SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2007-12-21
-74.071091889999934,4.706025160000024,392,AV ALFREDO D BATERMAN (TV 60) X CL 120,SUBA,"VEHICULAR, PEATONAL",SIN,1988-02-11
-74.07508138999998,4.710576794000076,503,KR 70G X AV RODRIGO LARA BONILLA (AC 127),SUBA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2007-12-26
-74.072163639999985,4.711133880000034,416,AV ALFREDO D BATERMAN (TV 60) X AV RODRIGO LARA BONILLA (AC 127),SUBA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1997-06-19
-74.070476619999965,4.711428190000049,377,AV LAS VILLAS (AK 58) X AV RODRIGO LARA BONILLA (AC 127),SUBA,VEHICULAR,SIN,1992-07-28
-74.072498293999956,4.713038802000028,428,AV ALFREDO D BATERMAN (TV 60) X CL 127D,SUBA,EXCLUSIVA PEATONAL,"BOTON, SONORO",1988-11-09
-74.070367999999974,4.713087250000058,376,AV LAS VILLAS (AK 58) X CL 127D,SUBA,VEHICULAR,SIN,1988-09-11
-74.068293959999949,4.689754840000035,329,KR 64 X AV ESPANA (AC 100),SUBA,VEHICULAR,SIN,1983-06-13
-74.043234999999981,4.716217960000051,49,AV JORGE URIBE BOTERO (AK 15) X AV CONTADOR (AC 134),USAQUEN,VEHICULAR,SIN,2000-08-15
-74.041576789999965,4.721496150000064,38,AV JORGE URIBE BOTERO (AK 15) X CL 140,USAQUEN,VEHICULAR,SIN,1993-05-11
-74.041480389999947,4.723712660000046,37,AV JORGE URIBE BOTERO (AK 15) X CL 142,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-01
-74.037579029999961,4.719817270000021,27,KR 12 X CL 140,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-08
-74.039890189999937,4.720784640000034,32,KR 13 X CL 140,USAQUEN,VEHICULAR,SIN,1993-05-11
-74.039070526999978,4.722779746000072,29,KR 13 X CL 142,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-04
-74.04451832999996,4.733783290000076,58,AV SANTA BARBARA (AK 19) X CL 152,USAQUEN,VEHICULAR,SIN,2001-07-02
-74.045660239999961,4.741416530000038,64,KR 21 X AV DE LAS ORQUIDEAS (AC 161),USAQUEN,VEHICULAR,SIN,2001-05-21
-74.044508569999948,4.746706430000074,57,KR 21 X CL 166,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-09-05
-74.043823959999941,4.736743940000054,54,AV SANTA BARBARA (AK 19) X AV DE LA SIRENA (AC 153),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2004-08-19
-74.043394409999962,4.738605810000024,51,AV SANTA BARBARA (AK 19) X CL 159,USAQUEN,VEHICULAR,SIN,1994-11-10
-74.038426019999974,4.737423750000062,28,AV JORGE URIBE BOTERO (AK 15) X CL 159,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-08
-74.040013619999968,4.74010160000006,33,KR 16C X AV DE LAS ORQUIDEAS (AC 161),USAQUEN,"VEHICULAR, PEATONAL",SIN,2000-08-15
-74.035264559999973,4.718854750000048,23,KR 11 X CL 140,USAQUEN,VEHICULAR,SIN,1993-05-11
-74.056794579999973,4.642835210000044,164,TV 1 X AV PATRICIO SAMPER GENECCO (CL 60BIS),CHAPINERO,"VEHICULAR, PEATONAL",BOTON,1991-04-16
-74.057175099999938,4.647904720000042,171,KR 4A X CL 65,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-02-28
-74.11227944999996,4.652106020000076,739,AV DE LA CONSTITUCION (AK 68D) X CL 23,FONTIBON,EXCLUSIVA PEATONAL,"BOTON, SONORO",2008-01-05
-74.11096576999995,4.653699500000073,732,AV DE LA CONSTITUCION (AK 68D) X AV LUIS CARLOS GALAN (AC 24),FONTIBON,VEHICULAR,SIN,1990-03-08
-74.112552459999961,4.65613251000002,740,KR 69B X AV LUIS CARLOS GALAN (AC 24) ,FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-09-07
-74.111334659999955,4.656911330000071,734,KR 69B X CL 24A,FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-09-07
-74.064788873999987,4.747218058000044,266,AV BOYACA (AK 72) X CL 163,SUBA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2008-01-23
-74.052449559999957,4.735282730000051,1175,KR 50 X CL 152,SUBA,"VEHICULAR, PEATONAL",SIN,2009-09-01
-74.082944209999937,4.74975610000007,554,KR 92 X AV DE LAS MERCEDES (AC 153),SUBA,"VEHICULAR, PEATONAL",SIN,2000-07-12
-74.065579409999941,4.63721436000003,274,KR 13 X CL 50,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-03-08
-74.06867503999996,4.638778800000068,336,KR 16 X CL 51,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1990-05-12
-74.06829917999994,4.640781530000027,326,KR 16 X AV PABLO VI (AC 53),TEUSAQUILLO,VEHICULAR,SIN,1982-12-14
-74.066744279999966,4.638457250000044,296,AV CARACAS (AK 14) X CL 51,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1993-12-16
-74.066331829999967,4.640442780000058,290,AV CARACAS (AK 14) X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL","BOTON, SONORO",2000-12-28
-74.065068369999949,4.64023652000003,267,KR 13 X AV PABLO VI (AC 53),CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1983-11-13
-74.064250569999956,4.631469000000038,256,AV ALBERTO LLERAS CAMARGO (AK 7) X AV FRANCISCO MIRANDA (AC 45),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-02-17
-74.063950089999935,4.632660500000043,251,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 46,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1980-10-13
-74.063894239999968,4.633753310000031,250,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 47,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1996-04-11
-74.068028669999933,4.636636380000027,322,KR 15 X CL 49,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1994-12-05
-74.067029629999979,4.636467150000044,305,AV CARACAS (AK 14) X CL 49,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1987-04-24
-74.066079039999977,4.634213330000023,286,KR 13 X CL 47,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1987-09-09
-74.05655607999995,4.667428650000034,159,AV PASEO DEL COUNTRY (AK 15) X CL 82,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-01-29
-74.055271479999988,4.670086530000049,150,AV PASEO DEL COUNTRY (AK 15) X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-01-29
-74.052956079999944,4.667754770000045,131,KR 12 X AC 82,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-13
-74.053711789999966,4.669154290000051,138,KR 13 X AV CALLE 85 (AC 85),CHAPINERO,VEHICULAR,SIN,1993-12-22
-74.053949829999965,4.672842152000044,142,AV PASEO DEL COUNTRY (AK 15) X CL 88,CHAPINERO,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1999-12-24
-74.053137859999936,4.674465700000042,130,AV PASEO DEL COUNTRY (AK 15) X CL 90,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1984-12-26
-74.060321519999945,4.680596970000067,194,KR 47 X CL 93,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-13
-74.052356889999942,4.675970110000037,120,AV PASEO DEL COUNTRY (AK 15) X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1984-06-03
-74.052722569999958,4.680664640000032,125,KR 18 X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-11-30
-74.052524499999947,4.682592010000064,123,AV SANTA BARBARA (AK 19) X AV LAUREANO GOMEZ (DG 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-01-27
-74.082529741999963,4.688341640000033,550,KR 69H X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1984-01-16
-74.065160189999972,4.75082062000007,268,AV BOYACA (AK 72) X CL 167,SUBA,"VEHICULAR, PEATONAL",SIN,2001-10-10
-74.022775799999977,4.747139700000048,2,AV ALBERTO LLERAS CAMARGO (AK 7) X AV SAN JUAN BOSCO (AC 170),USAQUEN,VEHICULAR,SIN,1996-06-19
-74.054638189999935,4.753531740000028,127,KR 55 X AV SAN JOSE (CL 170),SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2003-11-14
-74.042950699999949,4.75059090000002,44,KR 20 X AV SAN JUAN BOSCO (AC 170),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2000-07-13
-74.039639799999975,4.749781140000039,30,KR 17A X AV SAN JUAN BOSCO (AC 170) ,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-10-26
-74.108402559999945,4.673835200000042,719,KR 73A X AV PABLO VI (AC 53),ENGATIVA,VEHICULAR,SIN,1993-05-12
-74.103906249999966,4.668442810000045,696,AV DE LA CONSTITUCION (AK 70) X AV PABLO VI (AC 53),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1995-07-25
-74.109022179999954,4.679263890000072,721,KR 77A X AV JOSE CELESTINO MUTIS (AC 63) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2002-06-03
-74.103821885999935,4.674753361000057,695,AV BOYACA (AK 72) X AV JOSE CELESTINO MUTIS (AC 63) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-10-01
-74.098976999999934,4.653240510000046,1142,KR 66A X CL 44,TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-10-10
-74.100455609999983,4.657188250000047,675,AV DEL CONGRESO EUCARISTICO (AK 68) X AV PABLO VI (AC 53),ENGATIVA,VEHICULAR,SIN,1995-05-19
-74.097574669999972,4.655157660000043,651,KR 66A X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-10-10
-74.113461649999977,4.676878250000072,746,TV 85 X CL 52A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-08-27
-74.110424619999947,4.677391300000068,730,KR 77A X AV PABLO VI (AC 53),ENGATIVA,VEHICULAR,SIN,1993-08-30
-74.112579389999951,4.679328330000033,741,TV 85 X AV PABLO VI (AC 53),ENGATIVA,VEHICULAR,SIN,1989-11-23
-74.111744929999986,4.681608380000057,737,TV 85 X AV JOSE CELESTINO MUTIS (AC 63) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2002-06-11
-74.06044320999996,4.696223780000025,198,KR 50 X CL 108,SUBA,VEHICULAR,SIN,1998-08-12
-74.060499599999957,4.697225170000024,196,KR 50 X CL 111,SUBA,VEHICULAR,SIN,1998-08-12
-74.067570629999977,4.701786330000061,314,AV CORDOBA (AK 55) X AV PEPE SIERRA (AC 116),SUBA,"VEHICULAR, PEATONAL",BUCLE,1997-10-31
-74.064352809999946,4.709309520000033,258,AV CORDOBA (AK 55) X AV RODRIGO LARA BONILLA (AC 127),SUBA,VEHICULAR,SIN,1988-12-21
-74.059399819999953,4.700303590000033,184,KR 50 X AV PEPE SIERRA (AC 116),SUBA,VEHICULAR,SIN,1986-11-12
-74.058841892999965,4.703613654000037,179,KR 50 X CL 122,SUBA,"VEHICULAR, PEATONAL",SIN,2006-10-04
-74.059694959999945,4.707925960000068,190,KR 51A X AV RODRIGO LARA BONILLA (AC 127),SUBA,"VEHICULAR, PEATONAL",SIN,2002-02-15
-74.054337159999989,4.71576532000006,145,KR 46 X CL 129,SUBA,VEHICULAR,SIN,1995-04-01
-74.053508449999981,4.71568134000006,136,KR 45A X CL 129,SUBA,VEHICULAR,SIN,1995-04-01
-74.051041909999981,4.64878686000003,91,AV PATRICIO SAMPER GNECCO (AK 2 ESTE) X TV 1 ESTE,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-09-13
-74.05227986999995,4.655558670000062,119,KR 4 X CL 74,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-12-24
-74.049656829999947,4.654659192000054,97,AV PATRICIO SAMPER GNECCO (AK 1) X DG 76,CHAPINERO,"VEHICULAR, PEATONAL",BOTON,2005-07-19
-74.048845795999966,4.656183201000033,90,AV PATRICIO SAMPER GNECCO (AK 1) X CL 76A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2005-07-19
-74.052307139999982,4.659456800000044,118,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 77,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-12
-74.024398519999977,4.753856915000028,5,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 175,USAQUEN,"VEHICULAR, PEATONAL",SIN,2004-10-20
-74.077326912999979,4.59011939800007,1181,KR 5 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-03-17
-74.078622200999973,4.590333791000035,1182,KR 6 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-03-17
-74.079527066999958,4.590803355000048,1183,KR 7 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-03-17
-74.080414229999974,4.59153155000007,1184,KR 8 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-03-17
-74.122341419999941,4.589727160000052,1186,AV GENERAL SANTANDER (KR 27) X CL 38A S,ANTONIO NARINO,"VEHICULAR, PEATONAL","BOTON, BUCLE",2010-03-26
-74.100125249999962,4.560218380000038,1187,KR 3C X AV CIUDAD DE VILLAVICENCIO (CL 37A S),SAN CRISTOBAL,"VEHICULAR, PEATONAL",SIN,2010-03-10
-74.089375159999975,4.596043970000039,1189,KR 18 X CL 3,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2010-03-13
-74.129324739999959,4.708795100000032,1192,KR 111C X CL 70C,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2010-03-29
-74.099457069999971,4.68112670000005,666,AV BOYACA (AK 72) X AV DEL SALITRE (CL 66A),ENGATIVA,VEHICULAR,SIN,1983-08-02
-74.095827919999977,4.677749350000056,641,AV DE LA CONSTITUCION (AK 70) X AV DEL SALITRE (AC 66) Y CL 66B,ENGATIVA,VEHICULAR,SIN,1990-09-28
-74.091059409999957,4.669700710000029,606,AV DEL CONGRESO EUCARISTICO (AK 68) X AC 64C,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1994-05-25
-74.089389369999935,4.67193769000005,595,AV DEL CONGRESO EUCARISTICO (AK 68) X AV DEL SALITRE (AC 66),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1984-03-27
-74.09272201999994,4.675386090000074,618,KR 69 X AV DEL SALITRE (AC 66),ENGATIVA,VEHICULAR,SIN,1994-12-28
-74.090565049999952,4.682861410000044,602,KR 69J Y KR 69K X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1983-07-04
-74.088392139999939,4.68060980000007,589,KR 68H X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1983-07-22
-74.093182689999935,4.652096690000064,621,AV DE LA ESMERALDA (AK 60) X AV PABLO VI (AC 53),TEUSAQUILLO,VEHICULAR,SIN,1986-12-11
-74.09140476999994,4.650851030000069,599,KR 58 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,2006-10-12
-74.097432939999976,4.668696230000023,649,KR 69 X AV JOSE CELESTINO MUTIS (AC 63) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1998-04-30
-74.098244909999949,4.674333340000032,657,AV DE LA CONSTITUCION (AK 70) X AC 64C,ENGATIVA,VEHICULAR,SIN,1990-07-05
-74.096366459999956,4.670223330000056,644,KR 69 X CL 63C,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-30
-74.09502716999998,4.672131120000074,635,KR 69 X AC 64C,ENGATIVA,VEHICULAR,SIN,1990-07-05
-74.050410779999936,4.661273510000058,102,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 79B,CHAPINERO,"VEHICULAR, PEATONAL",BOTON,1980-11-09
-74.051696489999983,4.663909520000061,114,KR 9 X CL 81,CHAPINERO,VEHICULAR,SIN,1994-11-11
-74.050677839999935,4.665125630000034,106,KR 9 X AV CALLE 82 (AC 82),CHAPINERO,VEHICULAR,SIN,1997-01-27
-74.049670859999935,4.664236470000048,99,KR 8 X AC 82,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-19
-74.061564209999972,4.64426584000006,216,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 59,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1986-06-03
-74.062239559999966,4.645969680000064,222,KR 9 X CL 60,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2004-10-22
-74.061319229999981,4.64540345000006,208,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 60,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1986-06-03
-74.063974309999935,4.646804840000072,252,KR 13 X CL 60,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-07-03
-74.063541269999973,4.649459580000041,244,KR 13 X AV JOSE CELESTINO MUTIS (AC 63),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-04-05
-74.060519369999952,4.64911415000006,200,KR 8 X CL 64,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, BUCLE",2000-07-21
-74.060003519999952,4.635709230000032,191,AV PATRICIO SAMPER GNECCO (AK 3) X CL 51,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, VIDEO DETECTOR",2006-09-30
-74.065269179999973,4.689158770000063,273,AV ALFREDO D BATERMAN (TV 60) X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1997-04-12
-74.062826629999961,4.684030090000022,229,KR 50 X AV ALFREDO D BATEMAN (TV 55),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-07-29
-74.062281359999986,4.684318590000032,1140,KR 50 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2004-10-22
-74.061376439999947,4.684148540000024,209,KR 49 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-14
-74.066730929999949,4.692707780000035,301,KR 64 X AV ALFREDO D BATEMAN (TV 60),SUBA,"VEHICULAR, PEATONAL",SIN,1983-10-11
-74.068330309999965,4.695374910000055,330,AV ALFREDO D BATERMAN (TV 60) X CL 113,SUBA,"VEHICULAR, PEATONAL",SIN,2004-09-28
-74.062672259999943,4.691612310000039,231,KR 53 X CL 103B,SUBA,"VEHICULAR, PEATONAL",SIN,2004-08-18
-74.062759359999973,4.691875870000047,233,KR 53 X TV 54,SUBA,"VEHICULAR, PEATONAL",SIN,2004-08-18
-74.062728519999951,4.694733650000046,232,KR 53 X CL 106,SUBA,VEHICULAR,SIN,1994-11-10
-74.062716399999942,4.697330280000074,230,KR 53 X CL 108,SUBA,VEHICULAR,SIN,1998-03-15
-74.059770929999956,4.683878020000066,187,KR 47 X CL 95,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-06-04
-74.052275919999943,4.68408351000005,122,AV SANTA BARBARA (AK 19) X CL 97,CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-10-24
-74.054029499999956,4.68916715000006,139,KR 21 X CL 103,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-10
-74.034611879999943,4.720804470000076,20,KR 11 X CL 142,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-22
-74.028855849999957,4.716186350000044,10,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 140,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-02-28
-74.032387289999974,4.725571290000062,15,AV LAUREANO GOMEZ (AK 9) X AV CEDRITOS (AC 147),USAQUEN,VEHICULAR,SIN,1995-08-18
-74.032199289999937,4.731251950000058,1148,AV LAUREANO GOMEZ (AK 9) X AV DE LA SIRENA (AC 153),USAQUEN,VEHICULAR,SIN,2009-04-29
-74.026232189999973,4.722793930000023,7,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-05-13
-74.024649619999934,4.72776293000004,6,AV ALBERTO LLERAS CAMARGO (AK 7) X AV DE LA SIRENA (AC 153),USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-12-06
-74.023987979999958,4.731615010000041,4,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 156,USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-12-07
-74.031691079999973,4.748333540000033,13,AV LAUREANO GOMEZ (AK 9) X AV SAN JUAN BOSCO (AC 170),USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-30
-74.023497869999971,4.736942370000065,3,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 162,USAQUEN,VEHICULAR,SIN,1994-04-11
-74.048689409999952,4.663173870000037,89,AV ALBERTO LLERAS CAMARGO (AK 7) X AC 82,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-26
-74.049145179999982,4.666532450000034,93,KR 9 X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-06-08
-74.047017707999942,4.662064242000042,78,AV PATRICIO SAMPER GNECCO (AK 1) X CL 83,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-09-15
-74.048165389999951,4.665997000000061,84,KR 8 X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-19
-74.046846599999981,4.665241770000023,73,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CALLE 85 (AC 85),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-23
-74.046576329999937,4.66456026000003,75,AV PATRICIO SAMPER GNECCO (AK 1) X CL 85,CHAPINERO,VEHICULAR,SIN,1997-09-04
-74.052167499999939,4.666919120000046,117,AV GERMAN ARCINIEGAS (AK 11) X AV CALLE 82 (AC 82),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-03-04
-74.051510569999948,4.667885300000023,113,AV GERMAN ARCINIEGAS (AK 11) X AV CALLE 85 (AC 85) ,CHAPINERO,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1998-03-04
-74.050877169999978,4.668829790000075,109,AV GERMAN ARCINIEGAS (AK 11) X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-09-22
-74.076479869999957,4.59004249000003,1198,KR 4 X AV DE LOS COMUNEROS (CL 6),SANTA FE,"VEHICULAR, PEATONAL",SIN,2010-06-03
-74.073296329999948,4.590232540000045,1200,KR 2 X AV DE LOS COMUNEROS (CL 6),CANDELARIA,"VEHICULAR, PEATONAL",SIN,2010-06-04
-74.113869099999988,4.701610730000027,1201,KR 96 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1995-11-29
-74.172665449999954,4.632233300000053,1205,KR 87D X AV CIUDAD DE VILLAVICENCIO (AC 43 S) ,KENNEDY,EXCLUSIVA PEATONAL,"BOTON, SONORO",2010-12-29
-74.174729439999965,4.636134840000068,1206,AV  TINTAL (AK 89B) X AV  CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2010-12-29
-74.174002999999971,4.634751240000071,1207,KR 88G X AV CIUDAD DE VILLAVICENCIO (AC 43 S) ,KENNEDY,EXCLUSIVA PEATONAL,SIN,2010-12-29
-74.102745079999977,4.485864590000062,1208,TV 7 ESTE X AUTOPISTA AL LLANO (AC 110 S),USME,"VEHICULAR, PEATONAL",SIN,2010-12-28
-74.102186339999946,4.485662860000048,1209,TV 7A ESTE X AUTOPISTA AL LLANO (AC 110 S),USME,"VEHICULAR, PEATONAL",SIN,2010-12-28
-74.107753359999947,4.497579930000029,1210,AUTOPISTA AL LLANO (KR 1) X CL 92B S,USME,VEHICULAR,SIN,2010-12-30
-74.102314169999943,4.687897590000034,685,KR 77A X CL 69A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1988-02-25
-74.107637869999962,4.692842060000032,714,AV CIUDAD DE CALI (AK 86) X CL 69B,ENGATIVA,EXCLUSIVA PEATONAL,SIN,2000-05-10
-74.105824879999943,4.695933680000053,707,AV CIUDAD DE CALI (AK 86) X AV CHILE (AC 72),ENGATIVA,VEHICULAR,SIN,1995-11-27
-74.103840387999981,4.699136836000036,699,AV CIUDAD DE CALI (AK 86) X DG 74B,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
-74.103648379999981,4.699472838000076,697,AV CIUDAD DE CALI (AK 86) X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
-74.113308079999968,4.701150100000064,745,AK 96 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1995-11-29
-74.11310949999995,4.685419480000064,744,AV CIUDAD DE CALI (AK 86) X CL 64BBIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-04-13
-74.154596389999938,4.645028870000033,1230,KR 87A X CL 6D,KENNEDY,"VEHICULAR, PEATONAL",SIN,2011-09-08
-74.103480350999973,4.704243879000046,694,KR 89A X AV MEDELLIN (AC 80),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-09-29
-74.105977199999984,4.709732330000065,710,TV 94L X CL 82,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-19
-74.104879559999972,4.708274920000065,704,TV 94 X CL 82,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2007-12-28
-74.102892779999934,4.711812810000026,689,TV 94L X CL 86,ENGATIVA,VEHICULAR,SIN,1995-10-17
-74.099850419999939,4.69111177000002,670,KR 77A X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1990-05-04
